CustomerID,TotalOrders,TotalQuantity,TotalSpent,Recency,Cluster,Segment
13068.0,2,200,344.0,9,0,Premium Customers
13069.0,24,5885,4436.12,0,3,At Risk Customers
13070.0,1,110,228.8,191,1,Regular Customers
13072.0,1,69,177.15,266,1,Regular Customers
13075.0,1,485,919.61,129,0,Premium Customers
13077.0,4,863,729.27,0,0,Premium Customers
13078.0,26,5630,12627.94,2,3,At Risk Customers
13079.0,5,62,220.10000000000002,3,0,Premium Customers
13080.0,1,120,58.08,178,1,Regular Customers
13081.0,11,19068,28337.38,11,3,At Risk Customers
13082.0,9,4324,3613.63,125,0,Premium Customers
13083.0,2,187,303.75,3,0,Premium Customers
13085.0,2,216,416.08000000000004,157,1,Regular Customers
13089.0,97,31070,58825.83,2,2,Occasional Customers
13090.0,14,2263,8910.82,8,3,At Risk Customers
13091.0,1,466,345.82,27,0,Premium Customers
13092.0,5,279,477.83,70,0,Premium Customers
13093.0,8,3961,7832.47,275,1,Regular Customers
13094.0,12,1716,1927.3200000000002,20,0,Premium Customers
13095.0,1,144,74.39999999999999,70,0,Premium Customers
13097.0,10,2363,6010.42,32,0,Premium Customers
13098.0,28,15968,28882.44,0,3,At Risk Customers
13099.0,1,288,207.35999999999999,98,0,Premium Customers
13101.0,1,113,101.19,233,1,Regular Customers
13102.0,24,4204,6424.09,0,3,At Risk Customers
13103.0,1,82,243.94,39,0,Premium Customers
13104.0,6,504,1098.48,2,0,Premium Customers
13106.0,1,18,76.5,132,0,Premium Customers
13107.0,4,1293,1531.6200000000001,43,0,Premium Customers
13108.0,1,298,350.06,372,1,Regular Customers
13109.0,2,520,786.54,59,0,Premium Customers
13110.0,7,388,1488.67,30,0,Premium Customers
13113.0,24,3045,12245.960000000001,0,3,At Risk Customers
13115.0,4,1567,2294.78,11,0,Premium Customers
13116.0,1,291,501.14,137,0,Premium Customers
13117.0,8,945,984.91,21,0,Premium Customers
13118.0,5,410,1197.81,19,0,Premium Customers
13120.0,1,12,30.599999999999998,238,1,Regular Customers
13121.0,1,252,283.73,268,1,Regular Customers
13122.0,2,585,922.39,93,0,Premium Customers
13124.0,3,2147,3866.33,89,0,Premium Customers
13126.0,8,2143,2099.64,4,0,Premium Customers
13127.0,1,127,259.17,77,0,Premium Customers
13130.0,1,32,64.0,93,0,Premium Customers
13131.0,3,447,1073.3,22,0,Premium Customers
13132.0,1,20,77.3,261,1,Regular Customers
13133.0,2,32,109.8,273,1,Regular Customers
13134.0,4,1059,1793.58,85,0,Premium Customers
13135.0,1,4300,3096.0,196,1,Regular Customers
13136.0,5,1328,2607.61,55,0,Premium Customers
13137.0,8,2226,3650.41,10,0,Premium Customers
13138.0,6,473,962.39,21,0,Premium Customers
13139.0,7,2425,5064.94,15,0,Premium Customers
13140.0,3,186,423.72,107,0,Premium Customers
13141.0,5,1548,2388.75,84,0,Premium Customers
13142.0,1,258,307.09,18,0,Premium Customers
13144.0,1,21,110.95,332,1,Regular Customers
13145.0,4,145,618.52,39,0,Premium Customers
13146.0,1,154,228.91,25,0,Premium Customers
13147.0,4,144,712.8000000000001,9,0,Premium Customers
13148.0,12,1975,3707.12,28,0,Premium Customers
13149.0,4,1280,1676.06,13,0,Premium Customers
13151.0,1,363,1257.8700000000001,295,1,Regular Customers
13153.0,1,418,486.22,5,0,Premium Customers
13155.0,4,497,971.76,32,0,Premium Customers
13157.0,4,1439,1741.22,48,0,Premium Customers
13158.0,4,784,1201.06,94,0,Premium Customers
13159.0,4,1059,1437.85,8,0,Premium Customers
13160.0,1,56,91.8,21,0,Premium Customers
13161.0,1,29,112.75,312,1,Regular Customers
13162.0,4,1713,1688.29,121,0,Premium Customers
13165.0,2,1376,1021.48,45,0,Premium Customers
13166.0,1,216,417.2,282,1,Regular Customers
13167.0,4,785,791.33,18,0,Premium Customers
13168.0,4,682,1319.19,35,0,Premium Customers
13169.0,2,272,712.88,63,0,Premium Customers
13170.0,1,147,116.00999999999999,26,0,Premium Customers
13171.0,3,229,468.41,21,0,Premium Customers
13173.0,2,277,353.65,3,0,Premium Customers
13174.0,3,1395,2817.03,15,0,Premium Customers
13176.0,1,453,492.84,45,0,Premium Customers
13177.0,1,91,282.45,64,0,Premium Customers
13178.0,11,3570,5725.47,25,0,Premium Customers
13182.0,1,201,121.18,44,0,Premium Customers
13183.0,9,2208,3957.78,7,0,Premium Customers
13184.0,10,1692,1701.29,14,0,Premium Customers
13185.0,1,12,71.4,267,1,Regular Customers
13186.0,3,820,1575.89,39,0,Premium Customers
13187.0,1,95,236.02,336,1,Regular Customers
13188.0,1,25,114.60000000000001,10,0,Premium Customers
13189.0,2,842,260.68,18,0,Premium Customers
13192.0,2,595,911.94,94,0,Premium Customers
13193.0,1,50,117.88,60,0,Premium Customers
13194.0,1,26,60.7,135,0,Premium Customers
13196.0,4,1224,1797.78,10,0,Premium Customers
13198.0,6,2648,3401.2400000000002,9,0,Premium Customers
13199.0,38,6176,9817.12,3,3,At Risk Customers
13200.0,4,516,870.09,18,0,Premium Customers
13203.0,4,800,869.46,9,0,Premium Customers
13207.0,2,130,250.26000000000002,14,0,Premium Customers
13208.0,6,804,1223.9,58,0,Premium Customers
13209.0,8,4253,5891.61,29,0,Premium Customers
13210.0,1,316,353.48,93,0,Premium Customers
13211.0,3,874,1197.42,9,0,Premium Customers
13212.0,3,310,788.08,19,0,Premium Customers
13213.0,5,1360,1520.58,56,0,Premium Customers
13216.0,1,297,333.74,267,1,Regular Customers
13217.0,3,262,533.98,121,0,Premium Customers
13218.0,1,88,62.63999999999999,126,0,Premium Customers
13220.0,4,196,819.2900000000001,77,0,Premium Customers
13221.0,2,244,847.41,239,1,Regular Customers
13223.0,2,88,163.20000000000002,199,1,Regular Customers
13224.0,2,1518,2155.95,59,0,Premium Customers
13225.0,7,3416,6463.84,2,0,Premium Customers
13226.0,1,80,108.21000000000001,272,1,Regular Customers
13227.0,1,99,257.7,201,1,Regular Customers
13228.0,1,200,358.0,80,0,Premium Customers
13229.0,1,63,160.95,225,1,Regular Customers
13230.0,14,1665,2806.97,3,0,Premium Customers
13232.0,7,778,1357.6,12,0,Premium Customers
13233.0,2,1004,605.12,73,0,Premium Customers
13235.0,1,441,1031.07,211,1,Regular Customers
13236.0,2,416,744.85,24,0,Premium Customers
13238.0,4,298,700.73,16,0,Premium Customers
13239.0,1,327,329.56,261,1,Regular Customers
13240.0,4,298,663.65,95,0,Premium Customers
13242.0,3,130,270.40000000000003,111,0,Premium Customers
13243.0,1,233,600.07,202,1,Regular Customers
13244.0,1,38,121.74000000000001,92,0,Premium Customers
13245.0,1,125,430.5,50,0,Premium Customers
13246.0,6,1602,1987.3,17,0,Premium Customers
13247.0,4,328,501.12,17,0,Premium Customers
13248.0,2,305,465.68,124,0,Premium Customers
13249.0,3,546,711.41,91,0,Premium Customers
13253.0,2,1572,1030.4,156,1,Regular Customers
13255.0,2,177,399.51,8,0,Premium Customers
13258.0,3,287,698.58,11,0,Premium Customers
13259.0,1,132,292.32,61,0,Premium Customers
13260.0,1,142,557.62,60,0,Premium Customers
13261.0,2,210,944.1,268,1,Regular Customers
13262.0,1,125,200.29,262,1,Regular Customers
13263.0,35,4780,7454.07,0,3,At Risk Customers
13265.0,5,1752,2107.66,52,0,Premium Customers
13266.0,12,4428,3834.2599999999998,10,0,Premium Customers
13267.0,19,1969,4521.49,2,3,At Risk Customers
13268.0,11,3658,3214.69,17,0,Premium Customers
13269.0,15,3514,5346.2300000000005,0,3,At Risk Customers
13270.0,1,200,590.0,365,1,Regular Customers
13271.0,1,253,217.38,36,0,Premium Customers
13272.0,2,96,276.56,30,0,Premium Customers
13273.0,1,153,138.98,112,0,Premium Customers
13276.0,2,161,590.9300000000001,63,0,Premium Customers
13277.0,4,176,258.4,15,0,Premium Customers
13278.0,1,537,542.73,40,0,Premium Customers
13279.0,1,73,137.75,77,0,Premium Customers
13280.0,3,522,814.86,121,0,Premium Customers
13282.0,3,307,1132.14,17,0,Premium Customers
13283.0,2,90,93.66,59,0,Premium Customers
13284.0,1,91,201.19,330,1,Regular Customers
13285.0,4,2051,2709.12,22,0,Premium Customers
13291.0,1,233,361.11,155,1,Regular Customers
13292.0,2,347,578.9399999999999,38,0,Premium Customers
13294.0,2,453,873.74,189,1,Regular Customers
13295.0,1,82,201.20000000000002,359,1,Regular Customers
13296.0,1,78,87.4,136,0,Premium Customers
13297.0,4,963,2089.85,7,0,Premium Customers
13298.0,1,96,360.0,0,0,Premium Customers
13299.0,1,30,142.5,267,1,Regular Customers
13300.0,1,203,371.89,168,1,Regular Customers
13301.0,4,345,618.09,103,0,Premium Customers
13302.0,1,5,63.75,154,1,Regular Customers
13304.0,1,238,300.42,350,1,Regular Customers
13305.0,10,1232,2000.86,3,0,Premium Customers
13307.0,1,4,15.0,119,0,Premium Customers
13308.0,3,843,1385.51,22,0,Premium Customers
13309.0,5,1544,1456.79,6,0,Premium Customers
13310.0,3,587,1132.03,27,0,Premium Customers
13311.0,2,305,598.57,3,0,Premium Customers
13313.0,5,851,1555.32,21,0,Premium Customers
13314.0,3,560,775.94,1,0,Premium Customers
13316.0,4,6948,5977.7300000000005,36,0,Premium Customers
13317.0,6,1035,2273.68,65,0,Premium Customers
13318.0,3,304,640.76,0,0,Premium Customers
13319.0,26,4724,10845.550000000001,4,3,At Risk Customers
13320.0,4,1096,1548.7,77,0,Premium Customers
13321.0,2,372,567.36,71,0,Premium Customers
13322.0,1,117,199.48000000000002,16,0,Premium Customers
13323.0,5,175,787.85,2,0,Premium Customers
13324.0,10,5205,7121.95,35,0,Premium Customers
13325.0,1,240,675.3,81,0,Premium Customers
13327.0,8,1600,3627.77,38,0,Premium Customers
13328.0,1,680,1308.48,315,1,Regular Customers
13329.0,2,463,789.0,31,0,Premium Customers
13330.0,3,751,1140.93,92,0,Premium Customers
13332.0,1,179,350.9,13,0,Premium Customers
13334.0,3,1774,3536.82,81,0,Premium Customers
13336.0,1,559,795.12,76,0,Premium Customers
13338.0,1,256,487.02,157,1,Regular Customers
13339.0,1,326,860.12,200,1,Regular Customers
13340.0,7,5770,10736.48,44,0,Premium Customers
13341.0,1,301,775.85,260,1,Regular Customers
13343.0,1,135,353.43,177,1,Regular Customers
13344.0,3,971,2543.72,67,0,Premium Customers
13345.0,1,141,389.5,287,1,Regular Customers
13347.0,1,205,341.36,69,0,Premium Customers
13348.0,1,136,233.76,63,0,Premium Customers
13349.0,1,225,247.32,10,0,Premium Customers
13350.0,2,287,979.12,15,0,Premium Customers
13351.0,1,117,373.94,65,0,Premium Customers
13352.0,1,321,397.97999999999996,59,0,Premium Customers
13354.0,1,604,743.53,70,0,Premium Customers
13355.0,1,314,674.7,121,0,Premium Customers
13356.0,1,325,768.24,79,0,Premium Customers
13357.0,1,322,609.95,256,1,Regular Customers
13358.0,1,285,439.03,268,1,Regular Customers
13359.0,1,161,439.56,63,0,Premium Customers
13362.0,4,1382,3090.7400000000002,8,0,Premium Customers
13363.0,2,710,992.5,17,0,Premium Customers
13364.0,1,71,134.95999999999998,70,0,Premium Customers
13365.0,2,1247,2225.37,33,0,Premium Customers
13366.0,1,144,56.160000000000004,49,0,Premium Customers
13368.0,2,327,623.4,256,1,Regular Customers
13369.0,1,149,308.28000000000003,365,1,Regular Customers
13370.0,1,343,754.87,371,1,Regular Customers
13372.0,1,159,378.64,89,0,Premium Customers
13373.0,3,1651,3312.25,60,0,Premium Customers
13375.0,1,442,778.65,88,0,Premium Customers
13376.0,3,493,1019.76,98,0,Premium Customers
13379.0,3,601,572.56,25,0,Premium Customers
13381.0,6,2029,3639.31,31,0,Premium Customers
13382.0,1,131,222.99,280,1,Regular Customers
13384.0,7,2422,4151.93,30,0,Premium Customers
13385.0,1,281,534.57,329,1,Regular Customers
13388.0,2,282,677.1,130,0,Premium Customers
13389.0,3,429,797.96,10,0,Premium Customers
13390.0,1,224,544.08,74,0,Premium Customers
13391.0,1,4,59.8,203,1,Regular Customers
13394.0,8,2392,2520.02,1,0,Premium Customers
13395.0,1,336,307.72,184,1,Regular Customers
13396.0,2,600,1360.99,28,0,Premium Customers
13397.0,5,430,1544.13,72,0,Premium Customers
13398.0,1,281,457.34,191,1,Regular Customers
13402.0,2,479,621.23,126,0,Premium Customers
13403.0,1,44,75.0,17,0,Premium Customers
13404.0,2,111,252.49,0,0,Premium Customers
13405.0,3,165,572.451,73,0,Premium Customers
13408.0,62,16232,28117.04,1,3,At Risk Customers
13410.0,5,518,1003.06,23,0,Premium Customers
13411.0,1,72,213.55,106,0,Premium Customers
13414.0,3,1574,1390.5,133,0,Premium Customers
13416.0,2,142,712.5,43,0,Premium Customers
13417.0,2,162,640.83,4,0,Premium Customers
13418.0,18,3918,6127.43,11,3,At Risk Customers
13419.0,1,275,221.06,63,0,Premium Customers
13420.0,2,101,159.85,149,1,Regular Customers
13421.0,2,1181,1851.08,39,0,Premium Customers
13422.0,1,1326,2626.3,63,0,Premium Customers
13425.0,3,1123,1624.21,107,0,Premium Customers
13426.0,10,2245,3641.32,0,0,Premium Customers
13427.0,3,545,582.6,18,0,Premium Customers
13428.0,1,156,218.47,9,0,Premium Customers
13429.0,4,1390,1006.8,10,0,Premium Customers
13430.0,2,751,679.45,18,0,Premium Customers
13431.0,2,672,1269.1,66,0,Premium Customers
13434.0,2,300,534.24,73,0,Premium Customers
13435.0,7,2129,3809.8900000000003,4,0,Premium Customers
13436.0,1,76,196.89,1,0,Premium Customers
13437.0,7,1283,3408.06,13,0,Premium Customers
13439.0,1,242,283.71,254,1,Regular Customers
13441.0,1,204,296.64,91,0,Premium Customers
13447.0,3,584,1129.14,22,0,Premium Customers
13448.0,6,1660,3539.37,16,0,Premium Customers
13449.0,1,222,291.88,23,0,Premium Customers
13450.0,6,1982,2043.7199999999998,26,0,Premium Customers
13451.0,5,2149,2976.15,25,0,Premium Customers
13452.0,2,2,590.0,258,1,Regular Customers
13453.0,2,134,356.97999999999996,165,1,Regular Customers
13455.0,2,354,1058.34,24,0,Premium Customers
13456.0,6,765,1766.72,17,0,Premium Customers
13458.0,14,5508,9646.57,6,3,At Risk Customers
13460.0,2,286,183.44,28,0,Premium Customers
13461.0,3,1170,1445.0,38,0,Premium Customers
13462.0,1,62,151.5,252,1,Regular Customers
13464.0,1,403,674.68,57,0,Premium Customers
13466.0,1,259,307.9,183,1,Regular Customers
13467.0,2,584,1083.71,10,0,Premium Customers
13468.0,37,2589,5704.97,1,3,At Risk Customers
13470.0,2,100,165.0,98,0,Premium Customers
13471.0,4,1590,2531.58,0,0,Premium Customers
13473.0,2,266,422.64,60,0,Premium Customers
13474.0,1,132,229.59,235,1,Regular Customers
13475.0,4,1012,1431.78,190,1,Regular Customers
13476.0,2,417,1238.47,178,1,Regular Customers
13477.0,6,1021,1454.58,37,0,Premium Customers
13479.0,2,134,300.95,200,1,Regular Customers
13481.0,5,1142,1804.56,45,0,Premium Customers
13482.0,1,116,184.64,231,1,Regular Customers
13483.0,1,160,140.34,65,0,Premium Customers
13484.0,1,44,313.8,240,1,Regular Customers
13485.0,1,277,454.24,232,1,Regular Customers
13486.0,3,669,1122.41,77,0,Premium Customers
13487.0,3,265,575.4,57,0,Premium Customers
13488.0,13,4518,8968.31,16,3,At Risk Customers
13489.0,4,560,449.52,104,0,Premium Customers
13491.0,10,903,1215.82,51,0,Premium Customers
13492.0,3,408,1269.84,135,0,Premium Customers
13493.0,2,380,618.63,274,1,Regular Customers
13494.0,1,162,316.26000000000005,311,1,Regular Customers
13495.0,5,829,2044.8700000000001,7,0,Premium Customers
13496.0,2,341,653.33,10,0,Premium Customers
13497.0,2,163,348.05,282,1,Regular Customers
13499.0,5,1365,1159.11,17,0,Premium Customers
13500.0,3,609,1166.77,22,0,Premium Customers
13501.0,1,560,1340.32,287,1,Regular Customers
13502.0,3,264,292.0,16,0,Premium Customers
13503.0,1,248,216.85,70,0,Premium Customers
13504.0,1,178,295.93,63,0,Premium Customers
13505.0,4,2486,4393.63,72,0,Premium Customers
13506.0,2,324,458.52,315,1,Regular Customers
13507.0,4,1597,2479.16,2,0,Premium Customers
13508.0,1,24,110.97,243,1,Regular Customers
13509.0,7,1106,979.72,8,0,Premium Customers
13510.0,4,1386,1791.56,0,0,Premium Customers
13512.0,1,143,251.21,260,1,Regular Customers
13513.0,1,109,205.1,126,0,Premium Customers
13514.0,1,40,152.20000000000002,73,0,Premium Customers
13515.0,4,681,891.12,72,0,Premium Customers
13516.0,3,985,1389.41,20,0,Premium Customers
13517.0,3,1369,2128.42,59,0,Premium Customers
13518.0,1,392,659.4399999999999,85,0,Premium Customers
13519.0,1,23,122.75,77,0,Premium Customers
13520.0,6,1649,3624.35,58,0,Premium Customers
13521.0,3,736,1093.65,0,0,Premium Customers
13522.0,1,44,125.80000000000001,29,0,Premium Customers
13523.0,5,1752,3964.88,32,0,Premium Customers
13524.0,5,324,680.1800000000001,40,0,Premium Customers
13525.0,2,394,628.78,14,0,Premium Customers
13527.0,7,1692,2287.51,33,0,Premium Customers
13529.0,2,74,307.76,78,0,Premium Customers
13531.0,2,174,483.8,204,1,Regular Customers
13532.0,1,129,210.31,33,0,Premium Customers
13533.0,3,204,270.79,182,1,Regular Customers
13534.0,25,2961,5870.08,1,3,At Risk Customers
13536.0,7,2136,3448.29,0,0,Premium Customers
13538.0,7,175,1280.85,42,0,Premium Customers
13539.0,3,320,631.34,85,0,Premium Customers
13544.0,2,127,291.41,39,0,Premium Customers
13546.0,3,359,626.99,11,0,Premium Customers
13548.0,2,441,682.41,95,0,Premium Customers
13549.0,7,458,918.2,25,0,Premium Customers
13551.0,1,12,91.80000000000001,318,1,Regular Customers
13552.0,12,1417,3740.07,65,0,Premium Customers
13555.0,4,2660,4149.28,73,0,Premium Customers
13557.0,2,546,584.06,27,0,Premium Customers
13558.0,4,344,605.06,5,0,Premium Customers
13560.0,1,64,174.37,6,0,Premium Customers
13561.0,1,83,141.85999999999999,215,1,Regular Customers
13562.0,3,757,1799.33,81,0,Premium Customers
13563.0,2,209,777.53,83,0,Premium Customers
13564.0,3,661,1749.02,143,0,Premium Customers
13565.0,2,172,240.22,18,0,Premium Customers
13566.0,2,575,874.71,40,0,Premium Customers
13568.0,1,70,192.85,172,1,Regular Customers
13569.0,2,164,373.75,16,0,Premium Customers
13570.0,1,161,239.49,242,1,Regular Customers
13571.0,12,1759,2092.32,12,0,Premium Customers
13572.0,1,534,1384.25,205,1,Regular Customers
13573.0,2,303,294.4,49,0,Premium Customers
13575.0,5,449,732.0699999999999,22,0,Premium Customers
13576.0,18,2646,6717.34,9,3,At Risk Customers
13577.0,4,791,1687.6000000000001,24,0,Premium Customers
13579.0,2,176,467.04,14,0,Premium Customers
13581.0,1,30,118.0,308,1,Regular Customers
13583.0,1,725,781.03,155,1,Regular Customers
13584.0,1,37,142.4,306,1,Regular Customers
13587.0,1,180,712.4,63,0,Premium Customers
13588.0,9,2606,2478.95,15,0,Premium Customers
13589.0,2,114,379.65,14,0,Premium Customers
13590.0,6,1848,1981.92,10,0,Premium Customers
13591.0,3,485,1117.13,64,0,Premium Customers
13592.0,4,84,247.95999999999998,35,0,Premium Customers
13593.0,5,731,2037.0800000000002,107,0,Premium Customers
13594.0,1,359,396.97,52,0,Premium Customers
13596.0,2,406,697.04,5,0,Premium Customers
13598.0,1,58,180.17000000000002,46,0,Premium Customers
13599.0,21,3294,5153.67,0,3,At Risk Customers
13600.0,1,324,219.52,311,1,Regular Customers
13601.0,2,548,693.32,44,0,Premium Customers
13602.0,1,267,428.89,64,0,Premium Customers
13603.0,1,164,164.34,25,0,Premium Customers
13606.0,3,279,280.53999999999996,28,0,Premium Customers
13607.0,1,290,678.01,39,0,Premium Customers
13610.0,7,516,1131.88,11,0,Premium Customers
13611.0,3,766,1171.8,88,0,Premium Customers
13614.0,4,570,1610.46,23,0,Premium Customers
13615.0,1,189,417.69,318,1,Regular Customers
13617.0,3,300,544.18,39,0,Premium Customers
13618.0,1,246,177.34,173,1,Regular Customers
13621.0,1,343,213.85,116,0,Premium Customers
13623.0,5,294,747.78,30,0,Premium Customers
13626.0,1,209,257.23,252,1,Regular Customers
13627.0,5,1269,1638.47,58,0,Premium Customers
13629.0,11,4372,7792.36,22,0,Premium Customers
13630.0,7,1391,2031.78,4,0,Premium Customers
13631.0,11,467,3070.42,99,0,Premium Customers
13632.0,5,1037,2121.27,24,0,Premium Customers
13634.0,5,704,1575.16,32,0,Premium Customers
13635.0,1,677,1071.03,67,0,Premium Customers
13636.0,5,592,949.12,36,0,Premium Customers
13637.0,3,409,810.5,51,0,Premium Customers
13638.0,1,93,122.64,15,0,Premium Customers
13639.0,1,800,1033.34,73,0,Premium Customers
13642.0,1,173,354.8,215,1,Regular Customers
13643.0,3,273,519.44,30,0,Premium Customers
13644.0,4,2067,2624.26,15,0,Premium Customers
13645.0,1,158,252.1,119,0,Premium Customers
13647.0,4,895,1678.1200000000001,9,0,Premium Customers
13649.0,2,139,346.6,256,1,Regular Customers
13650.0,6,922,1836.34,16,0,Premium Customers
13651.0,2,33,94.2,34,0,Premium Customers
13652.0,3,578,1095.08,45,0,Premium Customers
13654.0,6,2182,2707.33,42,0,Premium Customers
13655.0,2,605,932.97,113,0,Premium Customers
13656.0,2,490,379.65,164,1,Regular Customers
13657.0,2,209,382.14,10,0,Premium Customers
13658.0,5,1019,2639.17,9,0,Premium Customers
13659.0,2,894,1573.2,205,1,Regular Customers
